"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","1","","","","UnitTests.Repositories.PropertyRepositoryInMemoryTests","GetPersonProperties_ShouldThrow_WhenPersonNotFound","UnitTests.Repositories.PropertyRepositoryInMemoryTests.GetPersonProperties_ShouldThrow_WhenPersonNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","0","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException(invalidEmail: ""  "")","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithInvalidEmail_ThrowsValidationException(String invalidEmail)",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","15","","","","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests","WithValidPhone_ReturnsPersonId","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests.WithValidPhone_ReturnsPersonId",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","5","","","","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","GetPersonProperties_ShouldReturnEmpty_WhenNoProperties","IntegrationTests.Repositories.PropertyRepositoryPostgresTests.GetPersonProperties_ShouldReturnEmpty_WhenNoProperties",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","5","","","","UnitTests.Services.AuthServiceTests","ChangePassword_ValidInput_ChangesPassword","UnitTests.Services.AuthServiceTests.ChangePassword_ValidInput_ChangesPassword",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Services.UserServiceTests","DeleteUser_ShouldCallRepository","UnitTests.Services.UserServiceTests.DeleteUser_ShouldCallRepository",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","20","","","","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","DeleteProperty_ShouldThrow_WhenPropertyNotFound","IntegrationTests.Repositories.PropertyRepositoryPostgresTests.DeleteProperty_ShouldThrow_WhenPropertyNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidPhone_ThrowsValidationException","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithInvalidPhone_ThrowsValidationException",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","2","","","","UnitTests.Repositories.UserRepositoryInMemoryTests","ChangePassword_ShouldUpdatePassword","UnitTests.Repositories.UserRepositoryInMemoryTests.ChangePassword_ShouldUpdatePassword",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WithDefaultId_ThrowsArgumentException","UnitTests.Services.PersonServiceTests+GetPersonTests.GetPerson_WithDefaultId_ThrowsArgumentException",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","2","","","","UnitTests.Services.PersonServiceTests+ChangePersonGeneralInfoTests","ChangePersonGeneralInfo_WithValidData_CallsRepository","UnitTests.Services.PersonServiceTests+ChangePersonGeneralInfoTests.ChangePersonGeneralInfo_WithValidData_CallsRepository",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","3","","","","UnitTests.Repositories.UserRepositoryInMemoryTests","CreateUser_ShouldCreateSuccessfully","UnitTests.Repositories.UserRepositoryInMemoryTests.CreateUser_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","27","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldThrow_WhenPersonNotFound","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.SetRelationship_ShouldThrow_WhenPersonNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","GetPersonsCharacteristics_ShouldReturnEmpty_WhenNoCharacteristics","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.GetPersonsCharacteristics_ShouldReturnEmpty_WhenNoCharacteristics",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","0","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException(invalidEmail: ""test@.com"")","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithInvalidEmail_ThrowsValidationException(String invalidEmail)",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","4","","","","UnitTests.Services.PersonServiceTests+CreatePersonTests","CreatePerson_WithValidData_ReturnsGuid","UnitTests.Services.PersonServiceTests+CreatePersonTests.CreatePerson_WithValidData_ReturnsGuid",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","4","","","","UnitTests.Services.PersonServiceTests+GetPersonsTests","GetPersons_ReturnsFilteredPersons","UnitTests.Services.PersonServiceTests+GetPersonsTests.GetPersons_ReturnsFilteredPersons",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","1","","","","UnitTests.Repositories.UserRepositoryInMemoryTests","GetUser_ShouldThrow_WhenUserNotFound","UnitTests.Repositories.UserRepositoryInMemoryTests.GetUser_ShouldThrow_WhenUserNotFound",""
"passed","Mon Oct 27 18:56:37 GMT 2025","Mon Oct 27 18:56:37 GMT 2025","7","","","","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests.SetRelationship_ShouldThrow_WhenDeletingNonExistingRelationship",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","7","","","","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists","IntegrationTests.Repositories.PropertyRepositoryPostgresTests.CreateProperty_ShouldThrow_WhenPropertyAlreadyExists",""
"passed","Mon Oct 27 18:56:40 GMT 2025","Mon Oct 27 18:56:40 GMT 2025","25","","","","IntegrationTests.Repositories.ContactRepositoryPostgresTests","GetPersonIdByContact_ShouldReturnPerson","IntegrationTests.Repositories.ContactRepositoryPostgresTests.GetPersonIdByContact_ShouldReturnPerson",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","7","","","","UnitTests.Repositories.UserRepositoryInMemoryTests","DeleteUser_ShouldThrow_WhenUserNotFound","UnitTests.Repositories.UserRepositoryInMemoryTests.DeleteUser_ShouldThrow_WhenUserNotFound",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","3","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithDepth2_ReturnsMultiLevelRelationships1","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WithDepth2_ReturnsMultiLevelRelationships1",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","8","","","","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WithValidId_ReturnsPersonFull","UnitTests.Services.PersonServiceTests+GetPersonTests.GetPerson_WithValidId_ReturnsPersonFull",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","2","","","","UnitTests.Services.PersonServiceTests+DeletePersonTests","DeletePerson_WithValidId_CallsRepository","UnitTests.Services.PersonServiceTests+DeletePersonTests.DeletePerson_WithValidId_CallsRepository",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","3","","","","UnitTests.Repositories.PropertyRepositoryInMemoryTests","CreateProperty_ShouldThrow_WhenPropertyAlreadyExists","UnitTests.Repositories.PropertyRepositoryInMemoryTests.CreateProperty_ShouldThrow_WhenPropertyAlreadyExists",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","5","","","","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","GetPersonDocuments_ShouldThrow_WhenPersonNotFound","IntegrationTests.Repositories.DocumentRepositoryPostgresTests.GetPersonDocuments_ShouldThrow_WhenPersonNotFound",""
"passed","Mon Oct 27 18:56:40 GMT 2025","Mon Oct 27 18:56:40 GMT 2025","13","","","","IntegrationTests.Repositories.PersonRepositoryPostgresTests","UpdatePerson_ShouldUpdateSuccessfully","IntegrationTests.Repositories.PersonRepositoryPostgresTests.UpdatePerson_ShouldUpdateSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","28","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithInvalidEmail_ThrowsValidationException(invalidEmail: ""invalid-email"")","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithInvalidEmail_ThrowsValidationException(String invalidEmail)",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","18","","","","UnitTests.Repositories.DocumentRepositoryInMemoryTests","CreateDocument_ShouldThrow_WhenDocumentAlreadyExists","UnitTests.Repositories.DocumentRepositoryInMemoryTests.CreateDocument_ShouldThrow_WhenDocumentAlreadyExists",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","9","","","","IntegrationTests.Repositories.PropertyRepositoryPostgresTests","DeleteProperty_ShouldDeleteSuccessfully","IntegrationTests.Repositories.PropertyRepositoryPostgresTests.DeleteProperty_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","2","","","","UnitTests.Repositories.DocumentRepositoryInMemoryTests","CreateDocument_ShouldThrow_WhenPersonDoesNotExist","UnitTests.Repositories.DocumentRepositoryInMemoryTests.CreateDocument_ShouldThrow_WhenPersonDoesNotExist",""
"passed","Mon Oct 27 18:56:36 GMT 2025","Mon Oct 27 18:56:36 GMT 2025","60","","","","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests.GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships",""
"passed","Mon Oct 27 18:56:40 GMT 2025","Mon Oct 27 18:56:40 GMT 2025","22","","","","IntegrationTests.Repositories.ContactRepositoryPostgresTests","GetPersonIdByContact_ShouldThrowException_WhenContactNotFound","IntegrationTests.Repositories.ContactRepositoryPostgresTests.GetPersonIdByContact_ShouldThrowException_WhenContactNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","5","","","","UnitTests.Repositories.PersonRepositoryInMemoryTests","DeletePerson_ShouldDeleteSuccessfully","UnitTests.Repositories.PersonRepositoryInMemoryTests.DeletePerson_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","9","","","","IntegrationTests.Repositories.PersonRepositoryPostgresTests","CreatePerson_ShouldThrow_WhenIdAlreadyExists","IntegrationTests.Repositories.PersonRepositoryPostgresTests.CreatePerson_ShouldThrow_WhenIdAlreadyExists",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests","GetCharacteristicById_ShouldReturnCharacteristic","UnitTests.Repositories.CharacteristicRepositoryInMemoryTests.GetCharacteristicById_ShouldReturnCharacteristic",""
"passed","Mon Oct 27 18:56:37 GMT 2025","Mon Oct 27 18:56:37 GMT 2025","9","","","","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldCreateRelationship","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests.SetRelationship_ShouldCreateRelationship",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","9","","","","UnitTests.Repositories.PropertyRepositoryInMemoryTests","DeleteProperty_ShouldDeleteSuccessfully","UnitTests.Repositories.PropertyRepositoryInMemoryTests.DeleteProperty_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","12","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","DeleteContact_ShouldThrowException_WhenContactDoesNotExist","UnitTests.Repositories.ContactRepositoryInMemoryTests.DeleteContact_ShouldThrowException_WhenContactDoesNotExist",""
"passed","Mon Oct 27 18:56:39 GMT 2025","Mon Oct 27 18:56:39 GMT 2025","21","","","","IntegrationTests.Repositories.PersonRepositoryPostgresTests","DeletePerson_ShouldDeleteSuccessfully","IntegrationTests.Repositories.PersonRepositoryPostgresTests.DeletePerson_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","4","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonContacts_ShouldReturnFilteredContacts","UnitTests.Repositories.ContactRepositoryInMemoryTests.GetPersonContacts_ShouldReturnFilteredContacts",""
"passed","Mon Oct 27 18:56:37 GMT 2025","Mon Oct 27 18:56:37 GMT 2025","8","","","","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests.CreateCharacteristic_ShouldThrow_WhenAuthorDoesNotExist",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Services.PersonServiceTests+GetPersonTests","GetPerson_WhenPersonNotFound_ThrowsPersonNotFoundException","UnitTests.Services.PersonServiceTests+GetPersonTests.GetPerson_WhenPersonNotFound_ThrowsPersonNotFoundException",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Services.PersonServiceTests+AddPersonContactTests","WithUnknownContactType_ThrowsValidationException","UnitTests.Services.PersonServiceTests+AddPersonContactTests.WithUnknownContactType_ThrowsValidationException",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","4","","","","UnitTests.Services.AuthServiceTests","Login_WrongPassword_ThrowsWrongPasswordException","UnitTests.Services.AuthServiceTests.Login_WrongPassword_ThrowsWrongPasswordException",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","5","","","","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldThrow_WhenPersonDoesNotExist","IntegrationTests.Repositories.DocumentRepositoryPostgresTests.CreateDocument_ShouldThrow_WhenPersonDoesNotExist",""
"passed","Mon Oct 27 18:56:41 GMT 2025","Mon Oct 27 18:56:41 GMT 2025","9","","","","IntegrationTests.Repositories.ContactRepositoryPostgresTests","DeleteContact_ShouldDeleteSuccessfully","IntegrationTests.Repositories.ContactRepositoryPostgresTests.DeleteContact_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:56:41 GMT 2025","Mon Oct 27 18:56:41 GMT 2025","7","","","","IntegrationTests.Repositories.ContactRepositoryPostgresTests","CreateContact_ShouldCreateSuccessfully","IntegrationTests.Repositories.ContactRepositoryPostgresTests.CreateContact_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","6","","","","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments","IntegrationTests.Repositories.DocumentRepositoryPostgresTests.GetPersonDocuments_ShouldReturnEmpty_WhenNoDocuments",""
"passed","Mon Oct 27 18:56:37 GMT 2025","Mon Oct 27 18:56:37 GMT 2025","10","","","","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","GetCharacteristicById_ShouldReturnCharacteristic","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests.GetCharacteristicById_ShouldReturnCharacteristic",""
"passed","Mon Oct 27 18:56:37 GMT 2025","Mon Oct 27 18:56:37 GMT 2025","44","","","","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","DeleteCharacteristic_ShouldDeleteSuccessfully","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests.DeleteCharacteristic_ShouldDeleteSuccessfully",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+DeletePersonContactTests","WithValidId_CallsRepository","UnitTests.Services.PersonServiceTests+DeletePersonContactTests.WithValidId_CallsRepository",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","3","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","CreateContact_ShouldThrowException_WhenContactIdAlreadyExists","UnitTests.Repositories.ContactRepositoryInMemoryTests.CreateContact_ShouldThrowException_WhenContactIdAlreadyExists",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","12","","","","UnitTests.Services.PersonServiceTests+AddPersonPropertyTests","WithValidData_CallsRepository","UnitTests.Services.PersonServiceTests+AddPersonPropertyTests.WithValidData_CallsRepository",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","1","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.GetPersonRelationships_ShouldReturnEmpty_WhenNoRelationships",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WhenNoRelationships_WithDepth1_ReturnsEmpty","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WhenNoRelationships_WithDepth1_ReturnsEmpty",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","1","","","","UnitTests.Repositories.DocumentRepositoryInMemoryTests","GetPersonDocuments_ShouldThrow_WhenPersonNotFound","UnitTests.Repositories.DocumentRepositoryInMemoryTests.GetPersonDocuments_ShouldThrow_WhenPersonNotFound",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","7","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithDepth1_ReturnsDirectRelationships","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WithDepth1_ReturnsDirectRelationships",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","39","","","","UnitTests.Repositories.ContactRepositoryInMemoryTests","GetPersonIdByContact_ShouldThrowException_WhenContactNotFound","UnitTests.Repositories.ContactRepositoryInMemoryTests.GetPersonIdByContact_ShouldThrowException_WhenContactNotFound",""
"passed","Mon Oct 27 18:56:40 GMT 2025","Mon Oct 27 18:56:40 GMT 2025","10","","","","IntegrationTests.Repositories.ContactRepositoryPostgresTests","DeleteContact_ShouldThrowException_WhenContactDoesNotExist","IntegrationTests.Repositories.ContactRepositoryPostgresTests.DeleteContact_ShouldThrowException_WhenContactDoesNotExist",""
"broken","Mon Oct 27 18:57:27 GMT 2025","Mon Oct 27 18:57:28 GMT 2025","1065","","","","AuthE2ETests","AuthAndChangePassword_FullFlow_WorksCorrectly","AuthE2ETests.AuthAndChangePassword_FullFlow_WorksCorrectly",""
"passed","Mon Oct 27 18:56:37 GMT 2025","Mon Oct 27 18:56:37 GMT 2025","5","","","","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests","GetCharacteristicById_ShouldThrow_WhenNotFound","IntegrationTests.Repositories.CharacteristicRepositoryPostgresTests.GetCharacteristicById_ShouldThrow_WhenNotFound",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","5","","","","UnitTests.Repositories.DocumentRepositoryInMemoryTests","CreateDocument_ShouldCreateSuccessfully","UnitTests.Repositories.DocumentRepositoryInMemoryTests.CreateDocument_ShouldCreateSuccessfully",""
"passed","Mon Oct 27 18:56:36 GMT 2025","Mon Oct 27 18:56:36 GMT 2025","18","","","","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests","SetRelationship_ShouldThrow_WhenPersonNotFound","IntegrationTests.Repositories.RelationshipRepositoryPostgresTests.SetRelationship_ShouldThrow_WhenPersonNotFound",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","55","","","","UnitTests.Services.AuthServiceTests","Login_ValidCredentials_ReturnsJwtToken","UnitTests.Services.AuthServiceTests.Login_ValidCredentials_ReturnsJwtToken",""
"passed","Mon Oct 27 18:56:33 GMT 2025","Mon Oct 27 18:56:33 GMT 2025","8","","","","IntegrationTests.Repositories.UserRepositoryPostgresTests","GetUser_ShouldThrow_WhenUserNotFound","IntegrationTests.Repositories.UserRepositoryPostgresTests.GetUser_ShouldThrow_WhenUserNotFound",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","6","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WithDepth2_ReturnsMultiLevelRelationships2","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WithDepth2_ReturnsMultiLevelRelationships2",""
"passed","Mon Oct 27 18:56:38 GMT 2025","Mon Oct 27 18:56:38 GMT 2025","7","","","","IntegrationTests.Repositories.DocumentRepositoryPostgresTests","CreateDocument_ShouldThrow_WhenDocumentAlreadyExists","IntegrationTests.Repositories.DocumentRepositoryPostgresTests.CreateDocument_ShouldThrow_WhenDocumentAlreadyExists",""
"passed","Mon Oct 27 18:55:56 GMT 2025","Mon Oct 27 18:55:56 GMT 2025","8","","","","UnitTests.Repositories.UserRepositoryInMemoryTests","GetUsers_ShouldReturnAllUsers","UnitTests.Repositories.UserRepositoryInMemoryTests.GetUsers_ShouldReturnAllUsers",""
"passed","Mon Oct 27 18:55:53 GMT 2025","Mon Oct 27 18:55:53 GMT 2025","1","","","","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests","GetPersonRelationships_WhenDepthIsZero_ThrowsArgumentException","UnitTests.Services.PersonServiceTests+GetPersonRelationshipsTests.GetPersonRelationships_WhenDepthIsZero_ThrowsArgumentException",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","2","","","","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests","WithInvalidPhone_ThrowsValidationException","UnitTests.Services.PersonServiceTests+GetPersonIdByContactTests.WithInvalidPhone_ThrowsValidationException",""
"passed","Mon Oct 27 18:55:55 GMT 2025","Mon Oct 27 18:55:55 GMT 2025","11","","","","UnitTests.Repositories.RelationshipRepositoryInMemoryTests","SetRelationship_ShouldCreateRelationship","UnitTests.Repositories.RelationshipRepositoryInMemoryTests.SetRelationship_ShouldCreateRelationship",""
